大妖狐大人,"Map121.json,events,1,name"
这里什么都没有。这就是真正的。,"Map121.json,events,3,pages,2,list,183,parameters,0"
……不可能不兴奋，不可能没有兴趣。,"Map121.json,events,3,pages,2,list,184,parameters,0"
\!轻轻地掀开――。,"Map121.json,events,3,pages,2,list,185,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,2,list,196,parameters,0"
「嗯……？」,"Map121.json,events,3,pages,2,list,197,parameters,0"
慌忙地把前垂放回原位。,"Map121.json,events,3,pages,2,list,201,parameters,0"
……刚才那里有什么？那里有什么东西？,"Map121.json,events,3,pages,2,list,202,parameters,0"
是白色的吗，黑色的吗，是什么颜色的……？,"Map121.json,events,3,pages,2,list,203,parameters,0"
作为男人，谁都向往女性的内衣……。,"Map121.json,events,3,pages,2,list,204,parameters,0"
――有吗？,"Map121.json,events,3,pages,2,list,206,parameters,0"
他能感觉到自己的脸红了。,"Map121.json,events,3,pages,2,list,209,parameters,0"
在衣物的前垂后面，凉飕飕的感觉。,"Map121.json,events,3,pages,2,list,210,parameters,0"
那里比她想象的要多一些东西。,"Map121.json,events,3,pages,2,list,211,parameters,0"
对于这突如其来的事情，她呆立着。\!,"Map121.json,events,3,pages,2,list,214,parameters,0"
耳朵和尾巴无力地垂下,"Map121.json,events,3,pages,2,list,215,parameters,0"
双腿紧贴着丰满的大腿,"Map121.json,events,3,pages,2,list,216,parameters,0"
手紧紧握住前掛。逐渐加强。,"Map121.json,events,3,pages,2,list,217,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,2,list,219,parameters,0"
「冷静下来，清彦。,"Map121.json,events,3,pages,2,list,220,parameters,0"
没错，这只是暂时的。我不是痴女。,"Map121.json,events,3,pages,2,list,221,parameters,0"
不，我甚至不是女人，我是男人。嗯」,"Map121.json,events,3,pages,2,list,222,parameters,0"
摇晃头，摇晃身体。,"Map121.json,events,3,pages,2,list,224,parameters,0"
耳朵摇动，胸部摇动，碰到二头肌，尾巴也摇动。,"Map121.json,events,3,pages,2,list,225,parameters,0"
\!拍打脸颊，深吸一口气,"Map121.json,events,3,pages,2,list,226,parameters,0"
让自己冷静下来。,"Map121.json,events,3,pages,2,list,227,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,2,list,229,parameters,0"
「好」,"Map121.json,events,3,pages,2,list,230,parameters,0"
决定不再看镜子。,"Map121.json,events,3,pages,2,list,232,parameters,0"
因为不知道待在这里会做出什么事情……。,"Map121.json,events,3,pages,2,list,233,parameters,0"
是否再次观看事件？,"Map121.json,events,3,pages,3,list,1,parameters,0"
是,"Map121.json,events,3,pages,3,list,2,parameters,0,0"
否,"Map121.json,events,3,pages,3,list,2,parameters,0,1"
是,"Map121.json,events,3,pages,3,list,3,parameters,1"
\C[27]清彦,"Map121.json,events,3,pages,3,list,7,parameters,0"
「果然还是不习惯啊……」,"Map121.json,events,3,pages,3,list,8,parameters,0"
第二面镜子。,"Map121.json,events,3,pages,3,list,10,parameters,0"
果然那里有一个和大妖狐一模一样的魔物娘。,"Map121.json,events,3,pages,3,list,11,parameters,0"
特征明显的金色眼睛和纵向的瞳孔。,"Map121.json,events,3,pages,3,list,12,parameters,0"
毛茸茸的耳朵和尾巴显示出她不是人类。,"Map121.json,events,3,pages,3,list,13,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,18,parameters,0"
「呃……」,"Map121.json,events,3,pages,3,list,19,parameters,0"
映入眼帘的是与大妖狐长得一模一样的魔物娘。,"Map121.json,events,3,pages,3,list,21,parameters,0"
虽然被称为妖狐……但她只有一条尾巴。,"Map121.json,events,3,pages,3,list,22,parameters,0"
与九尾妖狐相比，力量明显较弱。,"Map121.json,events,3,pages,3,list,23,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,25,parameters,0"
「刚穿上时感觉很奇怪，完全无法集中注意力。,"Map121.json,events,3,pages,3,list,26,parameters,0"
现在这样看……」,"Map121.json,events,3,pages,3,list,27,parameters,0"
像刚才一样，四处张望以确保没有人在看。,"Map121.json,events,3,pages,3,list,38,parameters,0"
\!……好！似乎没有人。,"Map121.json,events,3,pages,3,list,39,parameters,0"
瞳孔纵向分裂，眼睛闪耀着金色。,"Map121.json,events,3,pages,3,list,42,parameters,0"
这已经证明她不是人类。,"Map121.json,events,3,pages,3,list,43,parameters,0"
狐耳被毛发覆盖，非常蓬松。,"Map121.json,events,3,pages,3,list,44,parameters,0"
……入口部分似乎被毛球覆盖着。,"Map121.json,events,3,pages,3,list,45,parameters,0"
触摸耳朵，左右扑腾着。,"Map121.json,events,3,pages,3,list,49,parameters,0"
虽然人类也能动耳朵,"Map121.json,events,3,pages,3,list,50,parameters,0"
但她不是那种人。,"Map121.json,events,3,pages,3,list,51,parameters,0"
所以能动耳朵还是很新鲜的。,"Map121.json,events,3,pages,3,list,52,parameters,0"
尾巴也能稍微动一下。,"Map121.json,events,3,pages,3,list,54,parameters,0"
虽然不如大妖狐那样，但是毛茸茸的尾巴。,"Map121.json,events,3,pages,3,list,55,parameters,0"
沙沙。沙沙。发出令人心旷神怡的声音,"Map121.json,events,3,pages,3,list,56,parameters,0"
让人想要『摸一下』。,"Map121.json,events,3,pages,3,list,57,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,60,parameters,0"
「这是因为那个植物的缘故才能动的吗……？」,"Map121.json,events,3,pages,3,list,61,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,66,parameters,0"
「果然……是那个水的缘故吧……？」,"Map121.json,events,3,pages,3,list,67,parameters,0"
折叠头顶上的耳朵，周围的声音几乎听不见了。,"Map121.json,events,3,pages,3,list,71,parameters,0"
触摸自己的兽耳，感觉奇怪。,"Map121.json,events,3,pages,3,list,72,parameters,0"
冰凉的手的凉意与狐耳的温暖同时传来,"Map121.json,events,3,pages,3,list,73,parameters,0"
反而狐耳变得冰凉。,"Map121.json,events,3,pages,3,list,74,parameters,0"
尾巴也是一样。,"Map121.json,events,3,pages,3,list,77,parameters,0"
摸着毛茸茸的尾巴，用冰冷的手触摸,"Map121.json,events,3,pages,3,list,78,parameters,0"
一瞬间，有一种寒意传遍背脊。,"Map121.json,events,3,pages,3,list,79,parameters,0"
……果然很敏感吗？,"Map121.json,events,3,pages,3,list,80,parameters,0"
尾巴也是一样。,"Map121.json,events,3,pages,3,list,84,parameters,0"
摸着毛茸茸的尾巴，用冰冷的手触摸,"Map121.json,events,3,pages,3,list,85,parameters,0"
一瞬间，有一种寒意传遍背脊。,"Map121.json,events,3,pages,3,list,86,parameters,0"
……难道很敏感吗？,"Map121.json,events,3,pages,3,list,87,parameters,0"
俯视身体，看到了漂亮的双胸。,"Map121.json,events,3,pages,3,list,92,parameters,0"
大小让正下方难以看清。,"Map121.json,events,3,pages,3,list,93,parameters,0"
用手夹住那双胸，或者轻轻触摸,"Map121.json,events,3,pages,3,list,94,parameters,0"
稍微用力揉捏。,"Map121.json,events,3,pages,3,list,95,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,97,parameters,0"
「呜呜……好大，好软。,"Map121.json,events,3,pages,3,list,98,parameters,0"
而且比刚才还重」,"Map121.json,events,3,pages,3,list,99,parameters,0"
刚才。,"Map121.json,events,3,pages,3,list,102,parameters,0"
那是她输给那个植物之后。,"Map121.json,events,3,pages,3,list,103,parameters,0"
只是装饰而已的它现在感觉到了重量。,"Map121.json,events,3,pages,3,list,104,parameters,0"
刚才。,"Map121.json,events,3,pages,3,list,109,parameters,0"
那是在那里游泳之后。,"Map121.json,events,3,pages,3,list,110,parameters,0"
只是装饰而已的它现在感觉到了重量。,"Map121.json,events,3,pages,3,list,111,parameters,0"
刚才。,"Map121.json,events,3,pages,3,list,115,parameters,0"
与刚穿上皮相比。,"Map121.json,events,3,pages,3,list,116,parameters,0"
只是装饰而已的它现在感觉到了重量。,"Map121.json,events,3,pages,3,list,117,parameters,0"
胸部丰满的女性会感到肩膀酸痛。,"Map121.json,events,3,pages,3,list,123,parameters,0"
实际上，我认识的女冒险家就说过这样的话。,"Map121.json,events,3,pages,3,list,124,parameters,0"
……没想到自己会有这种体验。,"Map121.json,events,3,pages,3,list,125,parameters,0"
这样的重量，动起来也是一件苦差事。,"Map121.json,events,3,pages,3,list,127,parameters,0"
而且，如果穿着这个样子在街上走,"Map121.json,events,3,pages,3,list,128,parameters,0"
肯定会引起所有人的注意。,"Map121.json,events,3,pages,3,list,129,parameters,0"
这就是说，这个胸部充满了梦想……\.\.可能吧。,"Map121.json,events,3,pages,3,list,130,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,132,parameters,0"
「这种东西不应该是我所拥有的」,"Map121.json,events,3,pages,3,list,133,parameters,0"
透过镜子凝视下半身。,"Map121.json,events,3,pages,3,list,136,parameters,0"
内侧腿部被高筒袜包裹着。,"Map121.json,events,3,pages,3,list,137,parameters,0"
如果是男性，一定想要夹在其中。想要触摸。,"Map121.json,events,3,pages,3,list,138,parameters,0"
特别是前垂部分非常敏感。,"Map121.json,events,3,pages,3,list,139,parameters,0"
匆忙地用拳头轻轻按住前垂。,"Map121.json,events,3,pages,3,list,141,parameters,0"
\!……那里没有，多年来熟悉的东西。,"Map121.json,events,3,pages,3,list,142,parameters,0"
轻轻地划过……。作为女性理所当然。,"Map121.json,events,3,pages,3,list,143,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,146,parameters,0"
比刚穿上时感觉淡薄了」,"Map121.json,events,3,pages,3,list,148,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,153,parameters,0"
比刚穿上时感觉淡薄了」,"Map121.json,events,3,pages,3,list,155,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,159,parameters,0"
比刚穿上时感觉淡薄了……？」,"Map121.json,events,3,pages,3,list,161,parameters,0"
触摸不到，但在身体内部是存在的。,"Map121.json,events,3,pages,3,list,167,parameters,0"
但与以前相比明显减少了，变小了。,"Map121.json,events,3,pages,3,list,168,parameters,0"
只是空洞地划过。,"Map121.json,events,3,pages,3,list,169,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,172,parameters,0"
「里面到底是怎么样的」,"Map121.json,events,3,pages,3,list,173,parameters,0"
『里面』指的不是身体内部。,"Map121.json,events,3,pages,3,list,175,parameters,0"
指的是前垂的内部。,"Map121.json,events,3,pages,3,list,176,parameters,0"
通风良好的部分的内部。,"Map121.json,events,3,pages,3,list,177,parameters,0"
稍微掀开就会被认为是大多数人穿的那个。,"Map121.json,events,3,pages,3,list,178,parameters,0"
之前因为变化太大而惊讶，没有时间去看……现在的话。,"Map121.json,events,3,pages,3,list,181,parameters,0"
\!轻轻地掀开――。,"Map121.json,events,3,pages,3,list,182,parameters,0"
那也就意味着自己穿着异性的内衣。,"Map121.json,events,3,pages,3,list,186,parameters,0"
这里什么都没有。这就是真正的。,"Map121.json,events,3,pages,3,list,187,parameters,0"
……不可能不兴奋，不可能没有兴趣。,"Map121.json,events,3,pages,3,list,188,parameters,0"
\!轻轻地掀开――。,"Map121.json,events,3,pages,3,list,189,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,195,parameters,0"
「嗯……？」,"Map121.json,events,3,pages,3,list,196,parameters,0"
慌忙地把前垂放回原位。,"Map121.json,events,3,pages,3,list,200,parameters,0"
……刚才那里有什么？那里有什么东西？,"Map121.json,events,3,pages,3,list,201,parameters,0"
是白色的吗，黑色的吗，是什么颜色的……？,"Map121.json,events,3,pages,3,list,202,parameters,0"
作为男人，谁都向往女性的内衣……。,"Map121.json,events,3,pages,3,list,203,parameters,0"
――有吗？,"Map121.json,events,3,pages,3,list,205,parameters,0"
他能感觉到自己的脸红了。,"Map121.json,events,3,pages,3,list,208,parameters,0"
在衣物的前垂后面，凉飕飕的感觉。,"Map121.json,events,3,pages,3,list,209,parameters,0"
那里比她想象的要多一些东西。,"Map121.json,events,3,pages,3,list,210,parameters,0"
对于这突如其来的事情，她呆立着。\!,"Map121.json,events,3,pages,3,list,213,parameters,0"
耳朵和尾巴无力地垂下,"Map121.json,events,3,pages,3,list,214,parameters,0"
双腿紧贴着丰满的大腿,"Map121.json,events,3,pages,3,list,215,parameters,0"
手紧紧握住前掛。逐渐加强。,"Map121.json,events,3,pages,3,list,216,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,218,parameters,0"
「冷静下来，清彦。,"Map121.json,events,3,pages,3,list,219,parameters,0"
没错，这只是暂时的。我不是痴女。,"Map121.json,events,3,pages,3,list,220,parameters,0"
不，我甚至不是女人，我是男人。嗯」,"Map121.json,events,3,pages,3,list,221,parameters,0"
摇晃头，摇晃身体。,"Map121.json,events,3,pages,3,list,223,parameters,0"
耳朵摇动，胸部摇动，碰到二头肌，尾巴也摇动。,"Map121.json,events,3,pages,3,list,224,parameters,0"
\!拍打脸颊，深吸一口气,"Map121.json,events,3,pages,3,list,225,parameters,0"
让自己冷静下来。,"Map121.json,events,3,pages,3,list,226,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,3,list,228,parameters,0"
「好」,"Map121.json,events,3,pages,3,list,229,parameters,0"
决定不再看镜子。,"Map121.json,events,3,pages,3,list,231,parameters,0"
因为不知道待在这里会做出什么事情……。,"Map121.json,events,3,pages,3,list,232,parameters,0"
否,"Map121.json,events,3,pages,3,list,237,parameters,1"
镜子里映出了一只魔物娘。,"Map121.json,events,3,pages,4,list,1,parameters,0"
银色的头发，特征明显的狐耳和蓬松的尾巴。,"Map121.json,events,3,pages,4,list,2,parameters,0"
金色的眼睛时而闪耀,"Map121.json,events,3,pages,4,list,4,parameters,0"
黑色的竖瞳加上眯起的眼睛,"Map121.json,events,3,pages,4,list,5,parameters,0"
看起来像是在策划着什么阴谋的神秘人物。,"Map121.json,events,3,pages,4,list,6,parameters,0"
被那个植物弄了两次,"Map121.json,events,3,pages,4,list,10,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,4,list,11,parameters,0"
输给了植物，结果在泳池游泳,"Map121.json,events,3,pages,4,list,19,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,4,list,20,parameters,0"
在泳池游泳，输给了植物,"Map121.json,events,3,pages,4,list,28,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,4,list,29,parameters,0"
狐耳轻轻动。当然可以自己动。,"Map121.json,events,3,pages,4,list,35,parameters,0"
左右开合，甚至上下移动。,"Map121.json,events,3,pages,4,list,36,parameters,0"
每次动都听到不同的声音。,"Map121.json,events,3,pages,4,list,37,parameters,0"
在冒险中会是个可靠的耳朵。,"Map121.json,events,3,pages,4,list,38,parameters,0"
尾巴也可以自己左右摇动。,"Map121.json,events,3,pages,4,list,40,parameters,0"
每次动都会发出声音。,"Map121.json,events,3,pages,4,list,41,parameters,0"
噗噗的声音会让听到的人回头,"Map121.json,events,3,pages,4,list,42,parameters,0"
摇动的样子有一种美感。,"Map121.json,events,3,pages,4,list,43,parameters,0"
……比起详细看那个狐耳和尾巴,"Map121.json,events,3,pages,4,list,45,parameters,0"
现在更重要的是确认其他事情。,"Map121.json,events,3,pages,4,list,46,parameters,0"
\.\.\.那个是……。,"Map121.json,events,3,pages,4,list,47,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,4,list,49,parameters,0"
「这里，对吧……」,"Map121.json,events,3,pages,4,list,50,parameters,0"
俯视自己的脸，看到了不知道第几次的乳沟。,"Map121.json,events,3,pages,4,list,52,parameters,0"
不是那里。更下面……。,"Map121.json,events,3,pages,4,list,53,parameters,0"
轻轻触摸着下体前垂。,"Map121.json,events,3,pages,4,list,55,parameters,0"
平时的那个东西没有阴影，没有形状，只是空洞。,"Map121.json,events,3,pages,4,list,56,parameters,0"
用力按压前垂,"Map121.json,events,3,pages,4,list,57,parameters,0"
竟然连屁股前面的裤子都陷进去了。,"Map121.json,events,3,pages,4,list,58,parameters,0"
那个时候没有时间详细确认,"Map121.json,events,3,pages,4,list,60,parameters,0"
现在的话……慢慢地，不被任何人看到可以确认吧。,"Map121.json,events,3,pages,4,list,61,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,4,list,63,parameters,0"
「我知道没有了。,"Map121.json,events,3,pages,4,list,64,parameters,0"
但是……重要的是内部」,"Map121.json,events,3,pages,4,list,65,parameters,0"
触摸没有了，但是内部还有感觉……,"Map121.json,events,3,pages,4,list,67,parameters,0"
现在触摸没有了，内部也没有了。,"Map121.json,events,3,pages,4,list,68,parameters,0"
\C[18]内部\C[0]仿佛充满了像气球一样的东西。,"Map121.json,events,3,pages,4,list,69,parameters,0"
掀开前垂。,"Map121.json,events,3,pages,4,list,78,parameters,0"
几乎所有人型生物都会穿的那个东西。,"Map121.json,events,3,pages,4,list,79,parameters,0"
果然没有。,"Map121.json,events,3,pages,4,list,84,parameters,0"
刚才确认的时候，看到没有就慌张地藏起来,"Map121.json,events,3,pages,4,list,85,parameters,0"
果然还是没有。,"Map121.json,events,3,pages,4,list,86,parameters,0"
果然没有。,"Map121.json,events,3,pages,4,list,90,parameters,0"
因为感觉到风直接吹到,"Map121.json,events,3,pages,4,list,91,parameters,0"
不知为何……就这样看，还是很震惊。,"Map121.json,events,3,pages,4,list,92,parameters,0"
不可能不心跳。,"Map121.json,events,3,pages,4,list,96,parameters,0"
在这种时候，作为男人肯定会有反应,"Map121.json,events,3,pages,4,list,97,parameters,0"
果然没有反应。,"Map121.json,events,3,pages,4,list,98,parameters,0"
与之不同，胸中涌动着兴奋和紧张。,"Map121.json,events,3,pages,4,list,100,parameters,0"
这种感觉从下腹部传到她的身体。,"Map121.json,events,3,pages,4,list,101,parameters,0"
仿佛下腹部，身体内部原本的东西被替换,"Map121.json,events,3,pages,4,list,102,parameters,0"
变成了什么东西。,"Map121.json,events,3,pages,4,list,103,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,4,list,119,parameters,0"
「疼痛……\!好，好的。总算能看到了。,"Map121.json,events,3,pages,4,list,120,parameters,0"
这样看到拉链，真是安心」,"Map121.json,events,3,pages,4,list,121,parameters,0"
刚才触摸确认过的拉链。,"Map121.json,events,3,pages,4,list,123,parameters,0"
这样通过镜子看是第一次。,"Map121.json,events,3,pages,4,list,124,parameters,0"
即使内部感觉完全改变了,"Map121.json,events,3,pages,4,list,125,parameters,0"
只要有这个就可以安心……。,"Map121.json,events,3,pages,4,list,126,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,4,list,131,parameters,0"
「虽然可以安心，但是肯定想早点脱掉。,"Map121.json,events,3,pages,4,list,132,parameters,0"
恢复原样后，对女性也要更加温柔」,"Map121.json,events,3,pages,4,list,133,parameters,0"
力量很弱，却背负着沉重的负担。,"Map121.json,events,3,pages,4,list,135,parameters,0"
这已经足够成为十足的劣势。不应该拥有的东西。,"Map121.json,events,3,pages,4,list,136,parameters,0"
用内侧走路速度也变慢。总之很不方便。,"Map121.json,events,3,pages,4,list,137,parameters,0"
\.\.\.她这样想着离开了镜子。,"Map121.json,events,3,pages,4,list,138,parameters,0"
是否再次观看事件？,"Map121.json,events,3,pages,5,list,1,parameters,0"
是,"Map121.json,events,3,pages,5,list,2,parameters,0,0"
否,"Map121.json,events,3,pages,5,list,2,parameters,0,1"
是,"Map121.json,events,3,pages,5,list,3,parameters,1"
镜子里映出了一只魔物娘。,"Map121.json,events,3,pages,5,list,5,parameters,0"
银色的头发，特征明显的狐耳和蓬松的尾巴。,"Map121.json,events,3,pages,5,list,6,parameters,0"
金色的眼睛时而闪耀,"Map121.json,events,3,pages,5,list,8,parameters,0"
黑色的竖瞳加上眯起的眼睛,"Map121.json,events,3,pages,5,list,9,parameters,0"
看起来像是在策划着什么阴谋的神秘人物。,"Map121.json,events,3,pages,5,list,10,parameters,0"
被那个植物弄了两次,"Map121.json,events,3,pages,5,list,14,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,5,list,15,parameters,0"
输给了植物，结果在泳池游泳,"Map121.json,events,3,pages,5,list,23,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,5,list,24,parameters,0"
在泳池游泳，输给了植物,"Map121.json,events,3,pages,5,list,32,parameters,0"
皮肤完全适应，现在内部感觉完全没有了。,"Map121.json,events,3,pages,5,list,33,parameters,0"
狐耳轻轻动。当然可以自己动。,"Map121.json,events,3,pages,5,list,39,parameters,0"
左右开合，甚至上下移动。,"Map121.json,events,3,pages,5,list,40,parameters,0"
每次动都听到不同的声音。,"Map121.json,events,3,pages,5,list,41,parameters,0"
在冒险中会是个可靠的耳朵。,"Map121.json,events,3,pages,5,list,42,parameters,0"
尾巴也可以自己左右摇动。,"Map121.json,events,3,pages,5,list,44,parameters,0"
每次动都会发出声音。,"Map121.json,events,3,pages,5,list,45,parameters,0"
噗噗的声音会让听到的人回头,"Map121.json,events,3,pages,5,list,46,parameters,0"
摇动的样子有一种美感。,"Map121.json,events,3,pages,5,list,47,parameters,0"
……比起详细看那个狐耳和尾巴,"Map121.json,events,3,pages,5,list,49,parameters,0"
现在更重要的是确认其他事情。,"Map121.json,events,3,pages,5,list,50,parameters,0"
\.\.\.那个是……。,"Map121.json,events,3,pages,5,list,51,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,5,list,53,parameters,0"
「这里，对吧……」,"Map121.json,events,3,pages,5,list,54,parameters,0"
俯视自己的脸，看到了不知道第几次的乳沟。,"Map121.json,events,3,pages,5,list,56,parameters,0"
不是那里。更下面……。,"Map121.json,events,3,pages,5,list,57,parameters,0"
轻轻触摸着下体前垂。,"Map121.json,events,3,pages,5,list,59,parameters,0"
平时的那个东西没有阴影，没有形状，只是空洞。,"Map121.json,events,3,pages,5,list,60,parameters,0"
用力按压前垂,"Map121.json,events,3,pages,5,list,61,parameters,0"
竟然连屁股前面的裤子都陷进去了。,"Map121.json,events,3,pages,5,list,62,parameters,0"
那个时候没有时间详细确认,"Map121.json,events,3,pages,5,list,64,parameters,0"
现在的话……慢慢地，不被任何人看到可以确认吧。,"Map121.json,events,3,pages,5,list,65,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,5,list,67,parameters,0"
「我知道没有了。,"Map121.json,events,3,pages,5,list,68,parameters,0"
但是……重要的是内部」,"Map121.json,events,3,pages,5,list,69,parameters,0"
触摸没有了，但是内部还有感觉……,"Map121.json,events,3,pages,5,list,71,parameters,0"
现在触摸没有了，内部也没有了。,"Map121.json,events,3,pages,5,list,72,parameters,0"
\C[18]内部\C[0]仿佛充满了像气球一样的东西。,"Map121.json,events,3,pages,5,list,73,parameters,0"
掀开前垂。,"Map121.json,events,3,pages,5,list,77,parameters,0"
几乎所有人型生物都会穿的那个东西。,"Map121.json,events,3,pages,5,list,78,parameters,0"
果然没有。,"Map121.json,events,3,pages,5,list,83,parameters,0"
刚才确认的时候，看到没有就慌张地藏起来,"Map121.json,events,3,pages,5,list,84,parameters,0"
果然还是没有。,"Map121.json,events,3,pages,5,list,85,parameters,0"
果然没有。,"Map121.json,events,3,pages,5,list,89,parameters,0"
因为感觉到风直接吹到,"Map121.json,events,3,pages,5,list,90,parameters,0"
不知为何……就这样看，还是很震惊。,"Map121.json,events,3,pages,5,list,91,parameters,0"
不可能不心跳。,"Map121.json,events,3,pages,5,list,95,parameters,0"
在这种时候，作为男人肯定会有反应,"Map121.json,events,3,pages,5,list,96,parameters,0"
果然没有反应。,"Map121.json,events,3,pages,5,list,97,parameters,0"
与之不同，胸中涌动着兴奋和紧张。,"Map121.json,events,3,pages,5,list,99,parameters,0"
这种感觉从下腹部传到她的身体。,"Map121.json,events,3,pages,5,list,100,parameters,0"
仿佛下腹部，身体内部原本的东西被替换,"Map121.json,events,3,pages,5,list,101,parameters,0"
变成了什么东西。,"Map121.json,events,3,pages,5,list,102,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,5,list,113,parameters,0"
「疼痛……\!好，好的。总算能看到了。,"Map121.json,events,3,pages,5,list,114,parameters,0"
这样看到拉链，真是安心」,"Map121.json,events,3,pages,5,list,115,parameters,0"
刚才触摸确认过的拉链。,"Map121.json,events,3,pages,5,list,117,parameters,0"
这样通过镜子看是第一次。,"Map121.json,events,3,pages,5,list,118,parameters,0"
即使内部感觉完全改变了,"Map121.json,events,3,pages,5,list,119,parameters,0"
只要有这个就可以安心……。,"Map121.json,events,3,pages,5,list,120,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,5,list,125,parameters,0"
「虽然可以安心，但是肯定想早点脱掉。,"Map121.json,events,3,pages,5,list,126,parameters,0"
恢复原样后，对女性也要更加温柔」,"Map121.json,events,3,pages,5,list,127,parameters,0"
力量很弱，却背负着沉重的负担。,"Map121.json,events,3,pages,5,list,129,parameters,0"
这已经足够成为十足的劣势。不应该拥有的东西。,"Map121.json,events,3,pages,5,list,130,parameters,0"
用内侧走路速度也变慢。总之很不方便。,"Map121.json,events,3,pages,5,list,131,parameters,0"
\.\.\.她这样想着离开了镜子。,"Map121.json,events,3,pages,5,list,132,parameters,0"
否,"Map121.json,events,3,pages,5,list,138,parameters,1"
看这面镜子已经是第几次了呢。,"Map121.json,events,3,pages,6,list,2,parameters,0"
差不多已经习惯了……不，是临时的样子。,"Map121.json,events,3,pages,6,list,3,parameters,0"
不能习惯。,"Map121.json,events,3,pages,6,list,4,parameters,0"
这样看自己的样子还是第一次。,"Map121.json,events,3,pages,6,list,8,parameters,0"
外表完全和大妖狐一模一样。,"Map121.json,events,3,pages,6,list,9,parameters,0"
被那个植物弄成那样,"Map121.json,events,3,pages,6,list,14,parameters,0"
在水中行走的结果……现在的这个样子也许就是。,"Map121.json,events,3,pages,6,list,15,parameters,0"
被那个植物弄成那样,"Map121.json,events,3,pages,6,list,19,parameters,0"
现在的这个样子也许就是。,"Map121.json,events,3,pages,6,list,20,parameters,0"
轻轻捏了一下大腿，感觉到的只有皮肤的疼痛。,"Map121.json,events,3,pages,6,list,25,parameters,0"
以前上下都有……已经是过去的事了。,"Map121.json,events,3,pages,6,list,26,parameters,0"
现在只有上面。,"Map121.json,events,3,pages,6,list,27,parameters,0"
感到不安时，狐耳和尾巴会垂下来。,"Map121.json,events,3,pages,6,list,29,parameters,0"
仿佛回应自己的情绪。,"Map121.json,events,3,pages,6,list,30,parameters,0"
如果玩赌博之类的东西，绝对处于劣势。,"Map121.json,events,3,pages,6,list,31,parameters,0"
现在的身体\C[18]大妖狐的皮是本体\C[0]可以说一点也不夸张。,"Map121.json,events,3,pages,6,list,33,parameters,0"
证据就是刚才发生的事情。,"Map121.json,events,3,pages,6,list,34,parameters,0"
被植物困住是第几次呢。,"Map121.json,events,3,pages,6,list,37,parameters,0"
一次……不，是两次吧？,"Map121.json,events,3,pages,6,list,38,parameters,0"
被植物困住是第几次呢。,"Map121.json,events,3,pages,6,list,42,parameters,0"
一次……两次……不，是三次吧？,"Map121.json,events,3,pages,6,list,43,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,47,parameters,0"
「然后……最后」,"Map121.json,events,3,pages,6,list,48,parameters,0"
被彻底摧毁。,"Map121.json,events,3,pages,6,list,50,parameters,0"
而且，不是暴力……而是那个。,"Map121.json,events,3,pages,6,list,51,parameters,0"
从未体验过的女性之神秘。,"Map121.json,events,3,pages,6,list,53,parameters,0"
而且……还是那种感觉。,"Map121.json,events,3,pages,6,list,54,parameters,0"
稍微，对穿这个皮有些后悔。,"Map121.json,events,3,pages,6,list,55,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,57,parameters,0"
「（如果沉迷其中就危险了）」,"Map121.json,events,3,pages,6,list,58,parameters,0"
多次重复下去，就会变得无法停下来。,"Map121.json,events,3,pages,6,list,60,parameters,0"
再也不能重复这样的事情了。,"Map121.json,events,3,pages,6,list,61,parameters,0"
